CountyFIPS,StateDesc,StateAbbr,CountyName,scoring_referent,stroke_belt,cle8_point,cle8_lower,cle8_upper,cle8_range,cvh_cat_point,cvh_cat_lower,cvh_cat_upper,cvh_cat_stable,behavior_point,behavior_lower,behavior_upper,behavior_range,factor_point,factor_lower,factor_upper,factor_range,lpa_point,lpa_lower,lpa_upper,lpa_range,lpa_ci_width_pp,smoking_point,smoking_lower,smoking_upper,smoking_range,smoking_ci_width_pp,sleep_point,sleep_lower,sleep_upper,sleep_range,sleep_ci_width_pp,diet_point,diet_lower,diet_upper,diet_range,diet_ci_width_pp,bp_point,bp_lower,bp_upper,bp_range,bp_ci_width_pp,chol_point,chol_lower,chol_upper,chol_range,chol_ci_width_pp,glucose_point,glucose_lower,glucose_upper,glucose_range,glucose_ci_width_pp,obesity_point,obesity_lower,obesity_upper,obesity_range,obesity_ci_width_pp
06001,California,CA,Alameda,within_state,none,81.25,73.75,88.75,15,High,Moderate,High,FALSE,80,72.5,87.5,15,82.5,75,90,15,90,80,90,10,5.400000000000002,100,100,100,0,2.6999999999999993,60,40,90,50,8.399999999999999,70,70,70,0,3,90,80,90,10,6.399999999999999,60,40,90,50,7.300000000000001,80,80,80,0,2.5,100,100,100,0,6.699999999999999
06003,California,CA,Alpine,within_state,none,77.5,70,78.75,8.75,Moderate,Moderate,Moderate,TRUE,75,77.5,72.5,5,80,62.5,85,22.5,90,90,90,0,6.700000000000001,60,60,60,0,3.700000000000001,60,70,50,20,13.999999999999996,90,90,90,0,2.700000000000001,70,40,90,50,3.8999999999999986,100,40,100,60,4.5,90,90,90,0,2.5999999999999996,60,80,60,20,14.700000000000003
06005,California,CA,Amador,within_state,none,78.75,81.25,72.5,8.75,Moderate,High,Moderate,FALSE,75,77.5,70,7.5,82.5,85,75,10,90,90,80,10,6.699999999999999,60,60,60,0,3.5,70,70,60,10,12.900000000000002,80,90,80,10,2.9000000000000004,70,80,70,10,7.699999999999999,80,80,70,10,9.2,90,90,80,10,2.7,90,90,80,10,13.000000000000004
06007,California,CA,Butte,within_state,none,56.25,58.75,57.5,1.25,Moderate,Moderate,Moderate,TRUE,60,62.5,60,2.5,52.5,55,55,0,50,50,50,0,7.599999999999998,40,40,40,0,3.799999999999999,80,90,80,10,12.800000000000004,70,70,70,0,3,40,40,50,10,7.599999999999998,60,60,60,0,8.899999999999999,60,70,60,10,2.9000000000000004,50,50,50,0,13.599999999999998
06009,California,CA,Calaveras,within_state,none,61.25,66.25,61.25,5,Moderate,Moderate,Moderate,TRUE,57.5,57.5,57.5,0,65,75,65,10,70,70,70,0,6.900000000000002,40,40,40,0,3.799999999999999,60,60,60,0,12.900000000000002,60,60,60,0,3.3000000000000007,50,60,60,0,7.199999999999999,70,80,60,20,9.499999999999996,70,80,70,10,2.700000000000001,70,80,70,10,13.399999999999999
06011,California,CA,Colusa,within_state,none,35,41.25,31.25,10,Low,Low,Low,TRUE,35,37.5,32.5,5,35,45,30,15,20,20,20,0,8.8,40,40,40,0,4,70,80,60,20,13.5,10,10,10,0,4.700000000000003,40,50,40,10,7.899999999999999,30,50,20,30,9.5,20,30,20,10,3.200000000000001,50,50,40,10,14.700000000000003
06013,California,CA,Contra Costa,within_state,none,81.25,77.5,86.25,8.75,High,Moderate,High,FALSE,75,75,82.5,7.5,87.5,80,90,10,90,90,90,0,5.699999999999999,90,90,90,0,2.8000000000000007,40,40,70,30,9.399999999999999,80,80,80,0,2.9000000000000004,100,90,100,10,6.199999999999999,100,100,100,0,7.300000000000001,70,70,70,0,2.6999999999999993,80,60,90,30,9.2
06015,California,CA,Del Norte,within_state,none,26.25,31.25,21.25,10,Low,Low,Low,TRUE,25,30,22.5,7.5,27.5,32.5,20,12.5,30,30,20,10,9,10,10,10,0,4.800000000000001,10,30,10,20,15.099999999999998,50,50,50,0,3.6999999999999993,20,20,10,10,8.300000000000004,30,50,30,20,9.5,30,30,30,0,3.200000000000001,30,30,10,20,16
06017,California,CA,El Dorado,within_state,none,91.25,92.5,87.5,5,High,High,High,TRUE,92.5,92.5,90,2.5,90,92.5,85,7.5,100,100,100,0,5.799999999999999,90,90,90,0,3.1000000000000014,80,80,70,10,12.199999999999996,100,100,100,0,2.5999999999999996,90,100,90,10,7.399999999999999,70,70,60,10,9.000000000000004,100,100,100,0,2.3999999999999995,100,100,90,10,11.5
06019,California,CA,Fresno,within_state,none,25,22.5,28.75,6.25,Low,Low,Low,TRUE,30,27.5,37.5,10,20,17.5,20,2.5,30,30,30,0,7.299999999999997,40,40,50,10,3.6000000000000014,40,30,60,30,10.2,10,10,10,0,4.699999999999999,10,10,10,0,7.600000000000001,40,40,40,0,8.5,20,10,20,10,3.299999999999999,10,10,10,0,11
06021,California,CA,Glenn,within_state,none,31.25,33.75,28.75,5,Low,Low,Low,TRUE,27.5,30,25,5,35,37.5,32.5,5,20,20,20,0,8.100000000000001,30,30,30,0,3.8999999999999986,30,40,20,20,13.399999999999999,30,30,30,0,4.399999999999999,30,30,30,0,8.099999999999998,60,60,50,10,9.3,30,30,30,0,3,20,30,20,10,14.400000000000002
06023,California,CA,Humboldt,within_state,none,38.75,40,41.25,1.25,Low,Low,Low,TRUE,40,42.5,40,2.5,37.5,37.5,42.5,5,60,60,60,0,7.400000000000002,10,10,10,0,4.500000000000002,30,40,30,10,12.599999999999998,60,60,60,0,3.1999999999999993,30,20,40,20,6.100000000000001,20,30,30,0,8.7,70,70,70,0,2.799999999999999,30,30,30,0,13.3
06025,California,CA,Imperial,within_state,none,17.5,20,17.5,2.5,Low,Low,Low,TRUE,20,20,20,0,15,20,15,5,10,10,10,0,9.400000000000002,50,50,50,0,3.8000000000000007,10,10,10,0,13.799999999999997,10,10,10,0,5.300000000000001,20,30,20,10,7.899999999999999,20,30,20,10,9.2,10,10,10,0,4.000000000000002,10,10,10,0,14.900000000000002
06027,California,CA,Inyo,within_state,none,73.75,76.25,67.5,8.75,Moderate,Moderate,Moderate,TRUE,70,70,62.5,7.5,77.5,82.5,72.5,10,80,80,70,10,7.300000000000001,50,50,50,0,3.5999999999999996,90,90,70,20,13.700000000000003,60,60,60,0,3.1999999999999993,80,80,70,10,7.899999999999999,90,100,80,20,9.399999999999999,80,80,80,0,2.5999999999999996,60,70,60,10,14.700000000000003
06029,California,CA,Kern,within_state,none,12.5,13.75,18.75,5,Low,Low,Low,TRUE,15,15,20,5,10,12.5,17.5,5,10,10,10,0,7.899999999999999,20,20,20,0,4,10,10,30,20,10.399999999999999,20,20,20,0,4.400000000000002,10,10,20,10,7.399999999999999,10,20,20,0,8.400000000000002,10,10,10,0,3.299999999999999,10,10,20,10,11
06031,California,CA,Kings,within_state,none,22.5,25,20,5,Low,Low,Low,TRUE,22.5,25,20,5,22.5,25,20,5,10,10,10,0,9,20,20,20,0,4.199999999999999,40,50,30,20,13.2,20,20,20,0,4.5,10,10,10,0,8.100000000000001,20,30,20,10,9.299999999999997,10,20,10,10,3.5999999999999996,50,40,40,0,13.999999999999996
06033,California,CA,Lake,within_state,none,55,55,52.5,2.5,Moderate,Moderate,Moderate,TRUE,47.5,50,47.5,2.5,62.5,60,57.5,2.5,50,50,50,0,7.399999999999999,50,50,50,0,3.6999999999999993,50,60,50,10,13.100000000000001,40,40,40,0,3.8000000000000007,40,50,40,10,7.799999999999997,80,70,70,0,9,70,60,60,0,2.799999999999999,60,60,60,0,13.7
06035,California,CA,Lassen,within_state,none,30,31.25,27.5,3.75,Low,Low,Low,TRUE,25,25,25,0,35,37.5,30,7.5,40,40,40,0,7.900000000000002,20,10,20,10,4.200000000000001,10,20,10,10,14.300000000000004,30,30,30,0,3.8999999999999986,20,20,20,0,8.5,40,50,30,20,9.599999999999998,40,40,40,0,2.8000000000000007,40,40,30,10,15
06037,California,CA,Los Angeles,within_state,none,52.5,41.25,70,28.75,Moderate,Low,Moderate,FALSE,55,47.5,75,27.5,50,35,65,30,50,40,70,30,4.300000000000001,90,90,90,0,2.4000000000000004,40,20,90,70,5.900000000000006,40,40,50,10,3.1000000000000014,70,50,80,30,4.800000000000001,10,10,40,30,5.600000000000001,30,20,40,20,2.299999999999999,90,60,100,40,5.5
06039,California,CA,Madera,within_state,none,25,26.25,21.25,5,Low,Low,Low,TRUE,25,25,25,0,25,27.5,17.5,10,20,20,20,0,8.999999999999996,30,30,40,10,4,30,30,20,10,13.299999999999997,20,20,20,0,4.599999999999998,40,40,30,10,8.100000000000001,30,30,10,20,9.299999999999997,20,20,20,0,3.5,10,20,10,10,14.3
06041,California,CA,Marin,within_state,none,100,100,98.75,1.25,High,High,High,TRUE,100,100,100,0,100,100,97.5,2.5,100,100,100,0,4.800000000000001,100,100,100,0,2.1999999999999993,100,100,100,0,11.399999999999999,100,100,100,0,2.1000000000000005,100,100,100,0,6.300000000000001,100,100,100,0,8.2,100,100,100,0,2.2,100,100,90,10,11
06043,California,CA,Mariposa,within_state,none,51.25,57.5,47.5,10,Moderate,Moderate,Low,FALSE,47.5,57.5,45,12.5,55,57.5,50,7.5,50,60,50,10,7.800000000000001,10,20,10,10,4.300000000000001,50,70,40,30,13.899999999999999,80,80,80,0,2.8999999999999986,50,50,40,10,7.9999999999999964,70,70,60,10,9.199999999999996,60,60,60,0,2.9000000000000004,40,50,40,10,14.899999999999999
06045,California,CA,Mendocino,within_state,none,53.75,57.5,52.5,5,Moderate,Moderate,Moderate,TRUE,50,52.5,50,2.5,57.5,62.5,55,7.5,60,60,60,0,7.299999999999997,40,40,40,0,3.6999999999999993,50,60,50,10,13.000000000000004,50,50,50,0,3.400000000000002,50,60,50,10,7.899999999999999,50,60,40,20,9.199999999999996,60,60,60,0,2.8000000000000007,70,70,70,0,13.399999999999999
06047,California,CA,Merced,within_state,none,12.5,17.5,11.25,6.25,Low,Low,Low,TRUE,10,12.5,10,2.5,15,22.5,12.5,10,10,10,10,0,9.5,10,10,10,0,4.600000000000001,10,20,10,10,13.400000000000006,10,10,10,0,4.699999999999999,10,20,10,10,8.299999999999997,20,30,10,20,9.5,10,10,10,0,3.6999999999999993,20,30,20,10,14.100000000000001
06049,California,CA,Modoc,within_state,none,55,61.25,50,11.25,Moderate,Moderate,Moderate,TRUE,55,62.5,45,17.5,55,60,55,5,60,60,50,10,7.600000000000001,50,50,40,10,3.8000000000000007,70,90,50,40,14.099999999999998,40,50,40,10,3.8999999999999986,40,40,40,0,8.099999999999998,60,70,50,20,9.5,60,60,70,10,2.6999999999999993,60,70,60,10,14.900000000000002
06051,California,CA,Mono,within_state,none,81.25,86.25,76.25,10,High,High,Moderate,FALSE,82.5,87.5,77.5,10,80,85,75,10,80,90,80,10,6.899999999999999,70,70,70,0,3.4000000000000004,90,100,70,30,13.899999999999999,90,90,90,0,2.5999999999999996,80,80,80,0,7.399999999999999,80,80,60,20,9.300000000000004,90,90,90,0,2.5999999999999996,70,90,70,20,14.799999999999997
06053,California,CA,Monterey,within_state,none,41.25,38.75,42.5,3.75,Low,Low,Low,TRUE,45,42.5,47.5,5,37.5,35,37.5,2.5,30,30,30,0,7.5,50,50,50,0,3.6000000000000014,70,60,80,20,11,30,30,30,0,4.200000000000003,60,60,50,10,7.5,20,20,20,0,8.8,30,30,30,0,3.1000000000000014,40,30,50,20,11.799999999999997
06055,California,CA,Napa,within_state,none,68.75,72.5,63.75,8.75,Moderate,Moderate,Moderate,TRUE,67.5,70,62.5,7.5,70,75,65,10,50,50,40,10,7.699999999999999,70,70,70,0,3.3999999999999986,90,100,80,20,13.100000000000001,60,60,60,0,3.1999999999999993,80,90,80,10,7.200000000000003,50,50,40,10,9,70,70,70,0,2.8000000000000007,80,90,70,20,13.499999999999996
06057,California,CA,Nevada,within_state,none,71.25,76.25,68.75,7.5,Moderate,Moderate,Moderate,TRUE,67.5,72.5,65,7.5,75,80,72.5,7.5,60,70,60,10,7.5,30,30,30,0,4.099999999999998,80,90,70,20,13,100,100,100,0,2,70,80,70,10,7.800000000000001,80,80,70,10,9.200000000000003,90,90,90,0,2.5999999999999996,60,70,60,10,13.599999999999998
06059,California,CA,Orange,within_state,none,68.75,62.5,78.75,16.25,Moderate,Moderate,Moderate,TRUE,70,67.5,85,17.5,67.5,57.5,72.5,15,70,70,80,10,5.300000000000001,80,80,90,10,2.700000000000001,40,30,80,50,7.799999999999997,90,90,90,0,2.5999999999999996,90,80,90,10,5.600000000000001,30,10,50,40,7.100000000000001,60,50,60,10,2.6000000000000014,90,90,90,0,7.300000000000001
06061,California,CA,Placer,within_state,none,92.5,91.25,92.5,1.25,High,High,High,TRUE,92.5,90,92.5,2.5,92.5,92.5,92.5,0,100,100,100,0,5.800000000000001,80,80,80,0,3.0999999999999996,90,80,90,10,11.000000000000004,100,100,100,0,1.8999999999999995,90,90,90,0,7,90,90,90,0,8.399999999999999,100,100,100,0,2.4000000000000004,90,90,90,0,10.600000000000001
06063,California,CA,Plumas,within_state,none,80,82.5,76.25,6.25,High,High,Moderate,FALSE,77.5,80,72.5,7.5,82.5,85,80,5,80,90,80,10,7.200000000000001,60,60,60,0,3.8000000000000007,90,90,70,20,13.600000000000001,80,80,80,0,3,70,70,60,10,7.600000000000001,90,90,90,0,9,100,100,100,0,2.6000000000000005,70,80,70,10,14.300000000000004
06065,California,CA,Riverside,within_state,none,42.5,38.75,55,16.25,Low,Low,Moderate,FALSE,45,42.5,50,7.5,40,35,60,25,40,40,40,0,6,80,80,80,0,3,20,10,40,30,8.300000000000004,40,40,40,0,3.6999999999999993,60,60,80,20,5.799999999999997,40,20,60,40,7.100000000000001,40,40,50,10,2.700000000000001,20,20,50,30,8.699999999999996
06067,California,CA,Sacramento,within_state,none,50,43.75,57.5,13.75,Moderate,Low,Moderate,FALSE,45,40,52.5,12.5,55,47.5,62.5,15,50,40,50,10,6,60,60,70,10,3.299999999999999,20,10,40,30,8.699999999999996,50,50,50,0,3.200000000000001,50,40,60,20,6.600000000000001,100,90,100,10,7.299999999999997,40,40,40,0,2.6999999999999993,30,20,50,30,8.899999999999999
06069,California,CA,San Benito,within_state,none,62.5,67.5,61.25,6.25,Moderate,Moderate,Moderate,TRUE,55,57.5,57.5,0,70,77.5,65,12.5,40,50,50,0,7.699999999999999,80,80,80,0,3.0999999999999996,70,70,60,10,12.799999999999997,30,30,40,10,4,80,90,80,10,7.600000000000001,80,90,70,20,9.3,50,50,40,10,3,70,80,70,10,13.100000000000001
06071,California,CA,San Bernardino,within_state,none,28.75,22.5,36.25,13.75,Low,Low,Low,TRUE,35,30,40,10,22.5,15,32.5,17.5,20,20,30,10,6.600000000000001,70,70,70,0,3.200000000000001,30,10,40,30,8.699999999999996,20,20,20,0,4.100000000000001,20,10,30,20,6.199999999999999,30,20,50,30,7.199999999999999,20,20,20,0,3.0999999999999996,20,10,30,20,9.2
06073,California,CA,San Diego,within_state,none,77.5,66.25,87.5,21.25,Moderate,Moderate,High,FALSE,77.5,65,82.5,17.5,77.5,67.5,92.5,25,90,80,90,10,4.600000000000001,90,90,90,0,2.5,70,30,90,60,7.100000000000001,60,60,60,0,3.1000000000000014,100,90,100,10,5.399999999999999,50,20,90,70,6.700000000000003,70,70,80,10,2.3999999999999986,90,90,100,10,6.800000000000001
06075,California,CA,San Francisco,within_state,none,92.5,87.5,93.75,6.25,High,High,High,TRUE,97.5,92.5,97.5,5,87.5,82.5,90,7.5,100,100,100,0,5.300000000000001,100,100,100,0,2.4000000000000004,100,80,100,20,9.200000000000003,90,90,90,0,2.3000000000000007,100,100,100,0,6.5,70,50,80,30,7.9999999999999964,80,80,80,0,2.5,100,100,100,0,7.199999999999999
06077,California,CA,San Joaquin,within_state,none,33.75,31.25,36.25,5,Low,Low,Low,TRUE,37.5,37.5,40,2.5,30,25,32.5,7.5,40,40,40,0,6.800000000000001,70,70,70,0,3.1999999999999993,20,20,30,10,10.200000000000003,20,20,20,0,4.199999999999999,50,40,50,10,7.099999999999998,10,10,10,0,8.599999999999998,30,30,30,0,3,30,20,40,20,10.500000000000004
06079,California,CA,San Luis Obispo,within_state,none,90,88.75,87.5,1.25,High,High,High,TRUE,87.5,90,87.5,2.5,92.5,87.5,87.5,0,100,100,100,0,5.899999999999999,80,80,80,0,3.1000000000000014,90,100,90,10,11.500000000000004,80,80,80,0,3,80,70,70,0,7.299999999999997,100,100,100,0,8.399999999999999,100,100,100,0,2.3999999999999995,90,80,80,0,11.800000000000004
06081,California,CA,San Mateo,within_state,none,93.75,93.75,96.25,2.5,High,High,High,TRUE,100,100,100,0,87.5,87.5,92.5,5,100,100,100,0,5.699999999999999,100,100,100,0,2.5,100,100,100,0,9.600000000000001,100,100,100,0,2.1000000000000014,100,100,100,0,6.600000000000001,60,60,80,20,8.200000000000003,90,90,90,0,2.499999999999999,100,100,100,0,8.7
06083,California,CA,Santa Barbara,within_state,none,72.5,68.75,73.75,5,Moderate,Moderate,Moderate,TRUE,80,75,80,5,65,62.5,67.5,5,70,70,70,0,6.599999999999998,100,100,100,0,2.8000000000000007,100,90,100,10,10.899999999999999,50,40,50,10,3.6999999999999993,90,90,80,10,6.900000000000002,70,70,80,10,8.5,50,50,50,0,2.8000000000000007,50,40,60,20,11.600000000000001
06085,California,CA,Santa Clara,within_state,none,83.75,80,88.75,8.75,High,High,High,TRUE,95,90,97.5,7.5,72.5,70,80,10,80,80,90,10,5.300000000000001,100,100,100,0,2.3000000000000007,100,80,100,20,7.800000000000004,100,100,100,0,2.1000000000000005,100,100,100,0,5.899999999999999,40,30,70,40,7.5,50,50,50,0,2.6000000000000014,100,100,100,0,6.900000000000002
06087,California,CA,Santa Cruz,within_state,none,77.5,73.75,80,6.25,Moderate,Moderate,High,FALSE,80,75,80,5,75,72.5,80,7.5,70,70,70,0,6.600000000000001,80,80,80,0,3.0999999999999996,80,70,80,10,11.500000000000004,90,80,90,10,2.8000000000000007,80,70,70,0,7.600000000000001,70,80,80,0,8.899999999999999,80,80,90,10,2.500000000000001,70,60,80,20,12
06089,California,CA,Shasta,within_state,none,68.75,70,66.25,3.75,Moderate,Moderate,Moderate,TRUE,57.5,60,55,5,80,80,77.5,2.5,80,80,80,0,6.600000000000001,50,50,50,0,3.6999999999999993,20,30,10,20,12.999999999999996,80,80,80,0,3,70,70,70,0,7.300000000000001,90,100,90,10,8.5,80,70,70,0,2.5999999999999996,80,80,80,0,12.7
06091,California,CA,Sierra,within_state,none,63.75,68.75,56.25,12.5,Moderate,Moderate,Moderate,TRUE,60,65,50,15,67.5,72.5,62.5,10,70,70,60,10,7.800000000000001,40,40,30,10,4.1,60,80,40,40,14.7,70,70,70,0,3.200000000000001,60,70,60,10,7.899999999999999,80,80,70,10,9.099999999999998,80,80,80,0,2.7,50,60,40,20,15.8
06093,California,CA,Siskiyou,within_state,none,45,50,43.75,6.25,Low,Moderate,Low,FALSE,45,47.5,45,2.5,45,52.5,42.5,10,60,60,60,0,7.5,30,30,30,0,4,50,60,50,10,13.399999999999999,40,40,40,0,3.8000000000000007,40,50,40,10,8,50,60,40,20,9.400000000000002,60,60,60,0,2.799999999999999,30,40,30,10,14.499999999999996
06095,California,CA,Solano,within_state,none,52.5,52.5,55,2.5,Moderate,Moderate,Moderate,TRUE,52.5,50,52.5,2.5,52.5,55,57.5,2.5,60,50,60,10,7.100000000000001,60,60,60,0,3.5,20,20,20,0,11.5,70,70,70,0,3.200000000000001,60,60,60,0,7.100000000000001,90,90,90,0,8.5,30,40,30,10,3.0999999999999996,30,30,50,20,11.500000000000004
06097,California,CA,Sonoma,within_state,none,90,87.5,91.25,3.75,High,High,High,TRUE,87.5,82.5,87.5,5,92.5,92.5,95,2.5,90,90,90,0,5.9,90,90,90,0,2.9000000000000004,80,60,80,20,11.000000000000004,90,90,90,0,2.5999999999999996,90,100,90,10,7.199999999999999,100,100,100,0,8.399999999999999,100,100,100,0,2.3999999999999995,80,70,90,20,11
06099,California,CA,Stanislaus,within_state,none,37.5,37.5,35,2.5,Low,Low,Low,TRUE,45,42.5,42.5,0,30,32.5,27.5,5,30,30,30,0,7.699999999999999,70,70,60,10,3.6000000000000014,50,40,50,10,11.699999999999996,30,30,30,0,4.200000000000003,30,30,30,0,7.700000000000003,30,40,30,10,8.8,40,40,30,10,3.0999999999999996,20,20,20,0,12.5
06101,California,CA,Sutter,within_state,none,26.25,26.25,23.75,2.5,Low,Low,Low,TRUE,25,27.5,22.5,5,27.5,25,25,0,20,20,20,0,8.899999999999999,20,20,20,0,4.200000000000001,30,40,20,20,14.100000000000001,30,30,30,0,4,30,30,30,0,8.100000000000001,10,10,10,0,9.8,20,20,20,0,3.200000000000001,50,40,40,0,14.699999999999996
06103,California,CA,Tehama,within_state,none,36.25,42.5,30,12.5,Low,Low,Low,TRUE,32.5,40,27.5,12.5,40,45,32.5,12.5,30,40,30,10,8.5,20,20,20,0,4.300000000000001,30,50,20,30,14.299999999999997,50,50,40,10,3.9000000000000004,30,30,20,10,8.500000000000004,40,50,30,20,9.400000000000002,50,50,50,0,2.9000000000000004,40,50,30,20,15.5
06105,California,CA,Trinity,within_state,none,41.25,48.75,33.75,15,Low,Low,Low,TRUE,42.5,47.5,35,12.5,40,50,32.5,17.5,40,50,40,10,8.5,10,10,10,0,4.699999999999999,60,70,30,40,14.599999999999998,60,60,60,0,3.4999999999999982,20,20,20,0,8.399999999999999,50,70,40,30,9.599999999999998,50,60,50,10,3,40,50,20,30,15.999999999999996
06107,California,CA,Tulare,within_state,none,18.75,17.5,18.75,1.25,Low,Low,Low,TRUE,27.5,25,27.5,2.5,10,10,10,0,10,10,10,0,8.7,30,30,30,0,3.8999999999999986,60,50,60,10,11.899999999999999,10,10,10,0,4.899999999999999,10,10,10,0,8.200000000000003,10,10,10,0,9.3,10,10,10,0,3.5,10,10,10,0,13.3
06109,California,CA,Tuolumne,within_state,none,68.75,70,65,5,Moderate,Moderate,Moderate,TRUE,62.5,65,60,5,75,75,70,5,80,80,80,0,6.800000000000001,60,60,60,0,3.6000000000000014,40,50,30,20,13.399999999999999,70,70,70,0,3.1000000000000014,60,70,60,10,7.599999999999998,90,90,80,10,9,90,90,90,0,2.5999999999999996,60,50,50,0,14
06111,California,CA,Ventura,within_state,none,65,56.25,65,8.75,Moderate,Moderate,Moderate,TRUE,72.5,62.5,72.5,10,57.5,50,57.5,7.5,70,60,70,10,6.300000000000001,90,90,80,10,2.9000000000000004,80,50,90,40,10,50,50,50,0,3.4000000000000004,50,50,50,0,7,50,40,50,10,8.2,50,50,50,0,2.6999999999999993,80,60,80,20,10.2
06113,California,CA,Yolo,within_state,none,62.5,60,60,0,Moderate,Moderate,Moderate,TRUE,70,67.5,70,2.5,55,52.5,50,2.5,40,30,40,10,7.300000000000001,70,70,70,0,3.200000000000001,100,100,100,0,11,70,70,70,0,3.1000000000000014,60,60,50,10,7.600000000000001,40,40,30,10,9.100000000000001,40,40,40,0,2.799999999999999,80,70,80,10,11.399999999999999
06115,California,CA,Yuba,within_state,none,40,38.75,35,3.75,Low,Low,Low,TRUE,37.5,37.5,32.5,5,42.5,40,37.5,2.5,30,30,30,0,8.2,30,30,30,0,4,50,50,40,10,13.3,40,40,30,10,4.099999999999998,30,30,30,0,7.5,60,60,50,10,8.799999999999997,40,30,40,10,3,40,40,30,10,14.400000000000002
13001,Georgia,GA,Appling,within_state,full,51.25,52.5,52.5,0,Moderate,Moderate,Moderate,TRUE,55,55,55,0,47.5,50,50,0,50,50,50,0,9.099999999999998,50,50,50,0,4.600000000000001,70,70,70,0,13.699999999999996,50,50,50,0,4.5,40,40,40,0,8.899999999999999,30,40,40,0,9.5,60,60,60,0,3.3000000000000007,60,60,60,0,15.5
13003,Georgia,GA,Atkinson,within_state,full,30,31.25,26.25,5,Low,Low,Low,TRUE,32.5,32.5,30,2.5,27.5,30,22.5,7.5,20,20,20,0,9.999999999999996,30,30,30,0,5.100000000000001,70,70,60,10,14.599999999999998,10,10,10,0,5.200000000000003,40,40,40,0,8.899999999999999,20,20,10,10,9.799999999999997,10,10,10,0,3.900000000000002,40,50,30,20,17
13005,Georgia,GA,Bacon,within_state,full,43.75,45,37.5,7.5,Low,Low,Low,TRUE,40,40,35,5,47.5,50,40,10,40,40,30,10,9.899999999999999,20,20,20,0,5.199999999999999,50,50,40,10,15,50,50,50,0,4.300000000000001,60,60,50,10,9.5,10,20,10,10,10.2,60,60,60,0,3.5,60,60,40,20,17.200000000000003
13007,Georgia,GA,Baker,within_state,full,38.75,42.5,35,7.5,Low,Low,Low,TRUE,50,50,45,5,27.5,35,25,10,50,50,40,10,9.099999999999998,70,70,70,0,4.299999999999999,50,50,40,10,14.600000000000001,30,30,30,0,4.799999999999997,20,20,20,0,9.399999999999999,30,40,20,20,10,20,30,20,10,3.6999999999999993,40,50,40,10,16.5
13009,Georgia,GA,Baldwin,within_state,full,52.5,55,46.25,8.75,Moderate,Moderate,Low,FALSE,50,52.5,47.5,5,55,57.5,45,12.5,60,60,50,10,9.3,60,70,60,10,4.699999999999999,20,20,20,0,14.5,60,60,60,0,4,40,40,30,10,9.100000000000001,80,80,60,20,9.7,30,40,30,10,3.5999999999999996,70,70,60,10,15.899999999999999
13011,Georgia,GA,Banks,within_state,full,63.75,68.75,60,8.75,Moderate,Moderate,Moderate,TRUE,52.5,57.5,50,7.5,75,80,70,10,50,60,50,10,9.700000000000003,10,10,10,0,5.5,80,90,70,20,14.7,70,70,70,0,4.099999999999998,90,90,90,0,8.7,30,40,30,10,9.699999999999996,90,90,80,10,3.1999999999999993,90,100,80,20,16.3
13013,Georgia,GA,Barrow,within_state,full,73.75,77.5,80,2.5,Moderate,Moderate,High,FALSE,82.5,82.5,85,2.5,65,72.5,75,2.5,90,90,90,0,7.799999999999997,90,90,90,0,3.6999999999999993,70,70,80,10,12.500000000000004,80,80,80,0,3.400000000000002,90,90,90,0,8.100000000000001,30,50,50,0,9.299999999999997,80,90,90,0,3,60,60,70,10,14
13015,Georgia,GA,Bartow,within_state,full,85,86.25,86.25,0,High,High,High,TRUE,82.5,85,85,0,87.5,87.5,87.5,0,80,80,80,0,7.899999999999999,80,90,80,10,4.1,80,80,90,10,12.399999999999999,90,90,90,0,3.0999999999999996,80,80,80,0,8.299999999999997,100,100,100,0,8.700000000000003,90,90,90,0,2.9000000000000004,80,80,80,0,13.799999999999997
13017,Georgia,GA,Ben Hill,within_state,full,25,23.75,25,1.25,Low,Low,Low,TRUE,10,10,10,0,40,37.5,40,2.5,10,10,10,0,9.700000000000003,10,10,10,0,5.300000000000001,10,10,10,0,14.100000000000001,10,10,10,0,5.200000000000003,30,30,30,0,9,70,60,60,0,9.299999999999997,20,20,20,0,3.700000000000001,40,40,50,10,15.5
13019,Georgia,GA,Berrien,within_state,full,53.75,56.25,56.25,0,Moderate,Moderate,Moderate,TRUE,52.5,52.5,52.5,0,55,60,60,0,50,50,50,0,9.000000000000004,30,30,30,0,5.099999999999998,90,90,90,0,13.399999999999999,40,40,40,0,4.600000000000001,50,60,60,0,8.600000000000001,30,50,50,0,9.299999999999997,60,60,60,0,3.4000000000000004,80,70,70,0,15.200000000000003
13021,Georgia,GA,Bibb,within_state,full,36.25,32.5,38.75,6.25,Low,Low,Low,TRUE,30,27.5,35,7.5,42.5,37.5,42.5,5,30,30,40,10,8.399999999999999,60,60,60,0,4.399999999999999,20,10,30,20,11.699999999999996,10,10,10,0,4.800000000000001,40,40,40,0,8.100000000000001,90,80,90,10,8.199999999999996,30,20,30,10,3.5000000000000018,10,10,10,0,12.899999999999999
13023,Georgia,GA,Bleckley,within_state,full,66.25,66.25,67.5,1.25,Moderate,Moderate,Moderate,TRUE,70,70,70,0,62.5,62.5,65,2.5,80,80,80,0,8.8,80,80,80,0,4.299999999999999,50,50,50,0,14,70,70,70,0,3.6000000000000014,60,60,60,0,8.899999999999999,70,70,70,0,9.200000000000003,80,80,80,0,3.1999999999999993,40,40,50,10,15.799999999999997
