"Notes","County","County Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,Crude Rate Standard Error
,"Mathews County, VA","51115",141,25550,551.9,460.8,642.9,46.5
,"Mecklenburg County, VA","51117",467,91404,510.9,464.6,557.3,23.6
,"Middlesex County, VA","51119",184,32648,563.6,482.2,645.0,41.5
,"Montgomery County, VA","51121",626,296054,211.4,194.9,228.0,8.5
,"Nelson County, VA","51125",166,44147,376.0,318.8,433.2,29.2
,"New Kent County, VA","51127",191,75017,254.6,218.5,290.7,18.4
,"Northampton County, VA","51131",187,36006,519.4,444.9,593.8,38.0
,"Northumberland County, VA","51133",205,36722,558.2,481.8,634.7,39.0
,"Nottoway County, VA","51135",179,46719,383.1,327.0,439.3,28.6
,"Orange County, VA","51137",401,113753,352.5,318.0,387.0,17.6
,"Page County, VA","51139",345,71298,483.9,432.8,534.9,26.1
,"Patrick County, VA","51141",305,52754,578.2,513.3,643.0,33.1
,"Pittsylvania County, VA","51143",693,179495,386.1,357.3,414.8,14.7
,"Powhatan County, VA","51145",218,94730,230.1,199.6,260.7,15.6
,"Prince Edward County, VA","51147",224,65908,339.9,295.4,384.4,22.7
,"Prince George County, VA","51149",239,128885,185.4,161.9,208.9,12.0
,"Prince William County, VA","51153",1855,1461055,127.0,121.2,132.7,2.9
,"Pulaski County, VA","51155",485,101120,479.6,436.9,522.3,21.8
,"Rappahannock County, VA","51157",83,22323,371.8,296.1,460.9,40.8
,"Richmond County, VA","51159",115,27281,421.5,344.5,498.6,39.3
,"Roanoke County, VA","51161",1072,290529,369.0,346.9,391.1,11.3
,"Rockbridge County, VA","51163",254,67592,375.8,329.6,422.0,23.6
,"Rockingham County, VA","51165",891,256359,347.6,324.7,370.4,11.6
,"Russell County, VA","51167",348,76475,455.1,407.2,502.9,24.4
,"Scott County, VA","51169",298,64328,463.3,410.7,515.8,26.8
,"Shenandoah County, VA","51171",517,134948,383.1,350.1,416.1,16.8
,"Smyth County, VA","51173",488,88142,553.7,504.5,602.8,25.1
,"Southampton County, VA","51175",210,53913,389.5,336.8,442.2,26.9
,"Spotsylvania County, VA","51177",932,439952,211.8,198.2,225.4,6.9
,"Stafford County, VA","51179",821,489685,167.7,156.2,179.1,5.9
,"Surry County, VA","51181",86,19650,437.7,350.1,540.5,47.2
,"Sussex County, VA","51183",155,32200,481.4,405.6,557.1,38.7
,"Tazewell County, VA","51185",603,118866,507.3,466.8,547.8,20.7
,"Warren County, VA","51187",408,124208,328.5,296.6,360.4,16.3
,"Washington County, VA","51191",713,161643,441.1,408.7,473.5,16.5
,"Westmoreland County, VA","51193",251,56456,444.6,389.6,499.6,28.1
,"Wise County, VA","51195",430,106242,404.7,366.5,443.0,19.5
,"Wythe County, VA","51197",377,84393,446.7,401.6,491.8,23.0
,"York County, VA","51199",532,213208,249.5,228.3,270.7,10.8
,"Alexandria city, VA","51510",697,465461,149.7,138.6,160.9,5.7
,"Bristol city, VA","51520",294,50836,578.3,512.2,644.4,33.7
,"Buena Vista city, VA","51530",74,19758,374.5,294.1,470.2,43.5
,"Charlottesville city, VA","51540",259,136028,190.4,167.2,213.6,11.8
,"Chesapeake city, VA","51550",1882,757643,248.4,237.2,259.6,5.7
,"Colonial Heights city, VA","51570",215,54960,391.2,338.9,443.5,26.7
,"Covington city, VA","51580",86,16941,507.6,406.0,626.9,54.7
,"Danville city, VA","51590",710,126281,562.2,520.9,603.6,21.1
,"Emporia city, VA","51595",92,16611,553.8,446.5,679.2,57.7
,"Fairfax city, VA","51600",236,74255,317.8,277.3,358.4,20.7
,"Falls Church city, VA","51610",107,43764,244.5,198.2,290.8,23.6
,"Franklin city, VA","51620",151,24803,608.8,511.7,705.9,49.5
,"Fredericksburg city, VA","51630",186,86052,216.1,185.1,247.2,15.8
,"Galax city, VA","51640",85,20107,422.7,337.7,522.7,45.9
,"Hampton city, VA","51650",1335,412881,323.3,306.0,340.7,8.8
,"Harrisonburg city, VA","51660",284,153670,184.8,163.3,206.3,11.0
,"Hopewell city, VA","51670",310,68854,450.2,400.1,500.3,25.6
,"Lexington city, VA","51678",55,22441,245.1,184.6,319.0,33.0
,"Lynchburg city, VA","51680",758,237831,318.7,296.0,341.4,11.6
,"Manassas city, VA","51683",214,128046,167.1,144.7,189.5,11.4
,"Manassas Park city, VA","51685",35,50066,69.9,48.7,97.2,11.8
,"Martinsville city, VA","51690",237,41005,578.0,504.4,651.6,37.5
,"Newport News city, VA","51700",1598,552011,289.5,275.3,303.7,7.2
,"Norfolk city, VA","51710",1967,699014,281.4,269.0,293.8,6.3
,"Norton city, VA","51720",68,10767,631.6,490.4,800.7,76.6
,"Petersburg city, VA","51730",482,100132,481.4,438.4,524.3,21.9
,"Poquoson city, VA","51735",116,37791,307.0,251.1,362.8,28.5
,"Portsmouth city, VA","51740",1068,291662,366.2,344.2,388.1,11.2
,"Radford city, VA","51750",120,50208,239.0,196.2,281.8,21.8
,"Richmond city, VA","51760",1800,685246,262.7,250.5,274.8,6.2
,"Roanoke city, VA","51770",1167,293883,397.1,374.3,419.9,11.6
,"Salem city, VA","51775",334,76496,436.6,389.8,483.5,23.9
,"Staunton city, VA","51790",335,77480,432.4,386.1,478.7,23.6
,"Suffolk city, VA","51800",860,295390,291.1,271.7,310.6,9.9
,"Virginia Beach city, VA","51810",3464,1366939,253.4,245.0,261.9,4.3
,"Waynesboro city, VA","51820",285,68540,415.8,367.5,464.1,24.6
,"Williamsburg city, VA","51830",105,47346,221.8,179.4,264.2,21.6
,"Winchester city, VA","51840",271,83689,323.8,285.3,362.4,19.7
,"Adams County, WA","53001",136,62402,217.9,181.3,254.6,18.7
,"Asotin County, WA","53003",233,67454,345.4,301.1,389.8,22.6
,"Benton County, WA","53005",1461,638035,229.0,217.2,240.7,6.0
,"Chelan County, WA","53007",671,239569,280.1,258.9,301.3,10.8
,"Clallam County, WA","53009",990,233630,423.7,397.4,450.1,13.5
,"Clark County, WA","53011",3712,1549333,239.6,231.9,247.3,3.9
,"Columbia County, WA","53013",63,12121,519.8,399.4,665.0,65.5
,"Cowlitz County, WA","53015",1137,336344,338.0,318.4,357.7,10.0
,"Douglas County, WA","53017",308,132686,232.1,206.2,258.1,13.2
,"Ferry County, WA","53019",109,22218,490.6,398.5,582.7,47.0
,"Franklin County, WA","53021",360,295980,121.6,109.1,134.2,6.4
,"Garfield County, WA","53023",25,7072,353.5,228.8,521.8,70.7
,"Grant County, WA","53025",677,304286,222.5,205.7,239.2,8.6
,"Grays Harbor County, WA","53027",815,231169,352.6,328.4,376.8,12.3
,"Island County, WA","53029",753,260324,289.3,268.6,309.9,10.5
,"Jefferson County, WA","53031",332,100908,329.0,293.6,364.4,18.1
,"King County, WA","53033",11879,6790474,174.9,171.8,178.1,1.6
,"Kitsap County, WA","53035",2079,829645,250.6,239.8,261.4,5.5
,"Kittitas County, WA","53037",328,136196,240.8,214.8,266.9,13.3
,"Klickitat County, WA","53039",223,69978,318.7,276.8,360.5,21.3
,"Lewis County, WA","53041",942,255922,368.1,344.6,391.6,12.0
,"Lincoln County, WA","53043",123,34571,355.8,292.9,418.7,32.1
,"Mason County, WA","53045",684,204170,335.0,309.9,360.1,12.8
,"Okanogan County, WA","53047",415,129473,320.5,289.7,351.4,15.7
,"Pacific County, WA","53049",349,72261,483.0,432.3,533.6,25.9
,"Pend Oreille County, WA","53051",176,42426,414.8,353.6,476.1,31.3
,"Pierce County, WA","53053",6559,2781784,235.8,230.1,241.5,2.9
,"San Juan County, WA","53055",124,55785,222.3,183.2,261.4,20.0
,"Skagit County, WA","53057",1133,393292,288.1,271.3,304.9,8.6
,"Skamania County, WA","53059",97,37270,260.3,211.1,317.5,26.4
,"Snohomish County, WA","53061",4842,2518380,192.3,186.9,197.7,2.8
,"Spokane County, WA","53063",3897,1647185,236.6,229.2,244.0,3.8
,"Stevens County, WA","53065",511,144492,353.7,323.0,384.3,15.6
,"Thurston County, WA","53067",2172,895738,242.5,232.3,252.7,5.2
,"Wahkiakum County, WA","53069",63,14035,448.9,344.9,574.3,56.6
,"Walla Walla County, WA","53071",498,186140,267.5,244.0,291.0,12.0
,"Whatcom County, WA","53073",1752,691427,253.4,241.5,265.3,6.1
,"Whitman County, WA","53075",293,143504,204.2,180.8,227.6,11.9
,"Yakima County, WA","53077",2220,769679,288.4,276.4,300.4,6.1
,"Barbour County, WV","54001",187,46260,404.2,346.3,462.2,29.6
,"Berkeley County, WV","54003",1031,387999,265.7,249.5,281.9,8.3
,"Boone County, WV","54005",279,62856,443.9,391.8,496.0,26.6
,"Braxton County, WV","54007",145,36594,396.2,331.7,460.7,32.9
,"Brooke County, WV","54009",302,65246,462.9,410.7,515.1,26.6
,"Cabell County, WV","54011",1074,278230,386.0,362.9,409.1,11.8
,"Calhoun County, WV","54013",97,18203,532.9,432.1,650.1,54.1
,"Clay County, WV","54015",107,23489,455.5,369.2,541.8,44.0
,"Doddridge County, WV","54017",79,23113,341.8,270.6,426.0,38.5
,"Fayette County, WV","54019",602,118486,508.1,467.5,548.7,20.7
,"Gilmer County, WV","54021",72,21956,327.9,256.6,413.0,38.6
,"Grant County, WV","54023",124,32872,377.2,310.8,443.6,33.9
,"Greenbrier County, WV","54025",469,97192,482.6,438.9,526.2,22.3
,"Hampshire County, WV","54027",252,70419,357.9,313.7,402.0,22.5
,"Hancock County, WV","54029",420,84973,494.3,447.0,541.5,24.1
,"Hardy County, WV","54031",151,42603,354.4,297.9,411.0,28.8
,"Harrison County, WV","54033",850,194712,436.5,407.2,465.9,15.0
,"Jackson County, WV","54035",371,83047,446.7,401.3,492.2,23.2
,"Jefferson County, WV","54037",470,177136,265.3,241.3,289.3,12.2
,"Kanawha County, WV","54039",2076,528272,393.0,376.1,409.9,8.6
,"Lewis County, WV","54041",236,50159,470.5,410.5,530.5,30.6
,"Lincoln County, WV","54043",257,59728,430.3,377.7,482.9,26.8
,"Logan County, WV","54045",459,94052,488.0,443.4,532.7,22.8
,"McDowell County, WV","54047",289,53652,538.7,476.6,600.8,31.7
,"Marion County, WV","54049",646,167760,385.1,355.4,414.8,15.2
,"Marshall County, WV","54051",378,89272,423.4,380.7,466.1,21.8
,"Mason County, WV","54053",355,74922,473.8,424.5,523.1,25.1
,"Mercer County, WV","54055",732,175854,416.3,386.1,446.4,15.4
,"Mineral County, WV","54057",328,80579,407.1,363.0,451.1,22.5
,"Mingo County, WV","54059",335,67601,495.6,442.5,548.6,27.1
,"Monongalia County, WV","54061",679,320974,211.5,195.6,227.5,8.1
,"Monroe County, WV","54063",154,37010,416.1,350.4,481.8,33.5
,"Morgan County, WV","54065",232,52300,443.6,386.5,500.7,29.1
,"Nicholas County, WV","54067",334,72804,458.8,409.6,508.0,25.1
,"Ohio County, WV","54069",591,124417,475.0,436.7,513.3,19.5
,"Pendleton County, WV","54071",104,18182,572.0,462.1,681.9,56.1
,"Pleasants County, WV","54073",80,22615,353.7,280.5,440.3,39.6
,"Pocahontas County, WV","54075",109,23425,465.3,378.0,552.7,44.6
,"Preston County, WV","54077",396,102629,385.9,347.9,423.9,19.4
,"Putnam County, WV","54079",549,171237,320.6,293.8,347.4,13.7
,"Raleigh County, WV","54081",1086,219009,495.9,466.4,525.4,15.0
,"Randolph County, WV","54083",391,82756,472.5,425.6,519.3,23.9
,"Ritchie County, WV","54085",94,24757,379.7,306.8,464.6,39.2
,"Roane County, WV","54087",172,41475,414.7,352.7,476.7,31.6
,"Summers County, WV","54089",198,35251,561.7,483.4,639.9,39.9
,"Taylor County, WV","54091",173,49222,351.5,299.1,403.8,26.7
,"Tucker County, WV","54093",77,19844,388.0,306.2,485.0,44.2
,"Tyler County, WV","54095",106,24257,437.0,353.8,520.2,42.4
,"Upshur County, WV","54097",238,71032,335.1,292.5,377.6,21.7
,"Wayne County, WV","54099",471,114182,412.5,375.2,449.8,19.0
,"Webster County, WV","54101",114,24461,466.0,380.5,551.6,43.6
,"Wetzel County, WV","54103",184,42085,437.2,374.0,500.4,32.2
,"Wirt County, WV","54105",65,15154,428.9,331.0,546.7,53.2
,"Wood County, WV","54107",939,250016,375.6,351.6,399.6,12.3
,"Wyoming County, WV","54109",318,61855,514.1,457.6,570.6,28.8
,"Adams County, WI","55001",238,63550,374.5,326.9,422.1,24.3
,"Ashland County, WI","55003",160,48225,331.8,280.4,383.2,26.2
,"Barron County, WI","55005",458,140395,326.2,296.3,356.1,15.2
,"Bayfield County, WI","55007",142,49697,285.7,238.7,332.7,24.0
,"Brown County, WI","55009",2144,811044,264.4,253.2,275.5,5.7
,"Buffalo County, WI","55011",145,40112,361.5,302.6,420.3,30.0
,"Burnett County, WI","55013",166,50872,326.3,276.7,375.9,25.3
,"Calumet County, WI","55015",333,158456,210.2,187.6,232.7,11.5
,"Chippewa County, WI","55017",613,200642,305.5,281.3,329.7,12.3
,"Clark County, WI","55019",342,104211,328.2,293.4,363.0,17.7
,"Columbia County, WI","55021",547,174772,313.0,286.8,339.2,13.4
,"Crawford County, WI","55023",187,48026,389.4,333.6,445.2,28.5
,"Dane County, WI","55025",3043,1707501,178.2,171.9,184.5,3.2
,"Dodge County, WI","55027",962,265826,361.9,339.0,384.8,11.7
,"Door County, WI","55029",379,91457,414.4,372.7,456.1,21.3
,"Douglas County, WI","55031",366,132611,276.0,247.7,304.3,14.4
,"Dunn County, WI","55033",346,136992,252.6,226.0,279.2,13.6
,"Eau Claire County, WI","55035",876,321192,272.7,254.7,290.8,9.2
,"Florence County, WI","55037",62,13963,444.0,340.4,569.2,56.4
,"Fond du Lac County, WI","55039",1032,312146,330.6,310.4,350.8,10.3
,"Forest County, WI","55041",101,27964,361.2,290.7,431.6,35.9
,"Grant County, WI","55043",438,154795,283.0,256.5,309.5,13.5
,"Green County, WI","55045",343,110755,309.7,276.9,342.5,16.7
,"Green Lake County, WI","55047",227,57793,392.8,341.7,443.9,26.1
,"Iowa County, WI","55049",181,71577,252.9,216.0,289.7,18.8
,"Iron County, WI","55051",95,18630,509.9,412.6,623.4,52.3
,"Jackson County, WI","55053",207,62812,329.6,284.7,374.4,22.9
,"Jefferson County, WI","55055",776,256470,302.6,281.3,323.9,10.9
,"Juneau County, WI","55057",313,80262,390.0,346.8,433.2,22.0
,"Kenosha County, WI","55059",1413,504037,280.3,265.7,295.0,7.5
,"Kewaunee County, WI","55061",188,61856,303.9,260.5,347.4,22.2
,"La Crosse County, WI","55063",960,361213,265.8,249.0,282.6,8.6
,"Lafayette County, WI","55065",118,50606,233.2,191.1,275.2,21.5
,"Langlade County, WI","55067",265,58465,453.3,398.7,507.8,27.8
,"Lincoln County, WI","55069",333,85322,390.3,348.4,432.2,21.4
,"Manitowoc County, WI","55071",948,244008,388.5,363.8,413.2,12.6
,"Marathon County, WI","55073",1292,414218,311.9,294.9,328.9,8.7
,"Marinette County, WI","55075",629,125969,499.3,460.3,538.4,19.9
,"Marquette County, WI","55077",168,47409,354.4,300.8,407.9,27.3
,"Menominee County, WI","55078",42,12712,330.4,238.1,446.6,51.0
,"Milwaukee County, WI","55079",7783,2762925,281.7,275.4,288.0,3.2
,"Monroe County, WI","55081",435,138453,314.2,284.7,343.7,15.1
,"Oconto County, WI","55083",419,118764,352.8,319.0,386.6,17.2
,"Oneida County, WI","55085",456,114697,397.6,361.1,434.1,18.6
,"Outagamie County, WI","55087",1408,576906,244.1,231.3,256.8,6.5
,"Ozaukee County, WI","55089",768,278966,275.3,255.8,294.8,9.9
,"Pepin County, WI","55091",62,22215,279.1,214.0,357.8,35.4
,"Pierce County, WI","55093",327,128145,255.2,227.5,282.8,14.1
,"Polk County, WI","55095",470,136902,343.3,312.3,374.3,15.8
,"Portage County, WI","55097",625,212210,294.5,271.4,317.6,11.8
,"Price County, WI","55099",185,42331,437.0,374.1,500.0,32.1
,"Racine County, WI","55101",1838,589355,311.9,297.6,326.1,7.3
,"Richland County, WI","55103",176,51499,341.8,291.3,392.2,25.8
,"Rock County, WI","55105",1480,492719,300.4,285.1,315.7,7.8
,"Rusk County, WI","55107",158,42452,372.2,314.2,430.2,29.6
,"St. Croix County, WI","55109",614,287824,213.3,196.5,230.2,8.6
,"Sauk County, WI","55111",552,197394,279.6,256.3,303.0,11.9
,"Sawyer County, WI","55113",207,55406,373.6,322.7,424.5,26.0
,"Shawano County, WI","55115",442,122854,359.8,326.2,393.3,17.1
,"Sheboygan County, WI","55117",1086,353340,307.4,289.1,325.6,9.3
,"Taylor County, WI","55119",218,59956,363.6,315.3,411.9,24.6
,"Trempealeau County, WI","55121",281,92522,303.7,268.2,339.2,18.1
,"Vernon County, WI","55123",268,93145,287.7,253.3,322.2,17.6
,"Vilas County, WI","55125",316,71168,444.0,395.1,493.0,25.0
,"Walworth County, WI","55127",903,318001,284.0,265.4,302.5,9.4
,"Washburn County, WI","55129",202,50593,399.3,344.2,454.3,28.1
,"Washington County, WI","55131",1169,413031,283.0,266.8,299.3,8.3
,"Waukesha County, WI","55133",3364,1231781,273.1,263.9,282.3,4.7
,"Waupaca County, WI","55135",577,154446,373.6,343.1,404.1,15.6
,"Waushara County, WI","55137",272,74761,363.8,320.6,407.1,22.1
,"Winnebago County, WI","55139",1381,514076,268.6,254.5,282.8,7.2
,"Wood County, WI","55141",861,222002,387.8,361.9,413.7,13.2
,"Albany County, WY","56001",164,113896,144.0,122.0,166.0,11.2
,"Big Horn County, WY","56003",121,35505,340.8,280.1,401.5,31.0
,"Campbell County, WY","56005",266,140957,188.7,166.0,211.4,11.6
,"Carbon County, WY","56007",117,43525,268.8,220.1,317.5,24.9
,"Converse County, WY","56009",118,41267,285.9,234.3,337.5,26.3
,"Crook County, WY","56011",49,22355,219.2,162.2,289.8,31.3
,"Fremont County, WY","56013",392,118623,330.5,297.7,363.2,16.7
,"Goshen County, WY","56015",122,37741,323.3,265.9,380.6,29.3
,"Hot Springs County, WY","56017",68,13846,491.1,381.4,622.6,59.6
,"Johnson County, WY","56019",89,26112,340.8,273.7,419.4,36.1
,"Laramie County, WY","56021",781,302570,258.1,240.0,276.2,9.2
,"Lincoln County, WY","56023",147,61693,238.3,199.8,276.8,19.7
,"Natrona County, WY","56025",583,239097,243.8,224.0,263.6,10.1
,"Niobrara County, WY","56027",17,7172,237.0,138.1,379.5,57.5
,"Park County, WY","56029",268,91361,293.3,258.2,328.5,17.9
,"Platte County, WY","56031",103,25890,397.8,321.0,474.7,39.2
,"Sheridan County, WY","56033",257,96261,267.0,234.3,299.6,16.7
,"Sublette County, WY","56035",50,26429,189.2,140.4,249.4,26.8
,"Sweetwater County, WY","56037",286,124208,230.3,203.6,256.9,13.6
,"Teton County, WY","56039",64,70094,91.3,70.3,116.6,11.4
,"Uinta County, WY","56041",132,62092,212.6,176.3,248.9,18.5
,"Washakie County, WY","56043",90,23134,389.0,312.8,478.2,41.0
,"Weston County, WY","56045",75,20413,367.4,289.0,460.6,42.4
"Total",,,2789203,992852816,280.9,280.6,281.3,0.2
"---"
"Dataset: Underlying Cause of Death, 2018-2024, Single Race"
"Query Parameters:"
"ICD-10 Codes: I00-I99 (Diseases of the circulatory system)"
"Year/Month: 2021; 2022; 2023"
"Group By: County"
"Show Totals: True"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/ucd-expanded.html for more information."
"---"
"Query Date: Jun 25, 2026 5:20:26 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 2018-2024 on CDC WONDER Online Database, released in 2026. Data are from the Multiple Cause of Death Files,"
"2018-2024, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/ucd-icd10-expanded.html on Jun 25, 2026 5:20:26 PM"
"---"
Caveats:
"1. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"2. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"3. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"4. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Assurance of Confidentiality."
"5. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Confidence-Intervals."
"6. The method used to calculate standard errors is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/ucd-expanded.html#Standard-Errors."
"7. The population figures for year 2024 are single-race estimates of the July 1 resident population, from the Vintage 2024"
"postcensal series released by the Census Bureau on June 27, 2024. The 2024 series is based on the Modified Blended Base produced"
"by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of the blend"
"of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020 Census data"
"from the internal Census Edited File (CEF). The population figures for year 2023 are single-race estimates of the July 1"
"resident population, from the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. The 2023 series is"
"based on the Modified Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The"
"Modified Blended Base consists of the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic"
"Analysis Estimates, and 2020 Census data from the internal Census Edited File (CEF). The population figures for years 2022 are"
"single-race estimates of the July 1 resident population, from the Vintage 2022 postcensal series released by the Census Bureau"
